X1,X2,X3,X4,X5,X6
0.825,0.210070493,0.9921522,0.8,0.195468278,0.991824221
0.7,0.204934542,0.993167399,0.7,0.189728097,0.992623815
0.925,0.19164149,0.990372105,0.9,0.173363545,0.989652199
0.7,0.23141994,0.993944637,0.675,0.20835851,0.993517407
0.925,0.227995972,0.991894852,0.775,0.202870091,0.992364532
0.875,0.245871098,0.992883286,0.825,0.220040282,0.99250511
0.875,0.216868077,0.991939199,0.85,0.194612286,0.991279815
0.925,0.240332326,0.992307692,0.925,0.217270896,0.991498162
0.925,0.208257805,0.991133477,0.925,0.18836858,0.990206458
0.875,0.206596173,0.991541808,0.85,0.192396777,0.991180285
0.725,0.212084592,0.99316199,0.725,0.195216516,0.992575525
0.8,0.224320242,0.992868286,0.75,0.203121853,0.99261811
0.675,0.187260826,0.992792312,0.6,0.168630413,0.992884672
0.925,0.203222558,0.990915787,0.9,0.179405841,0.989997221
0.775,0.209063444,0.992589051,0.75,0.191540785,0.992175274
0.8,0.198338369,0.991941576,0.775,0.183333333,0.991557734
0.875,0.231520645,0.9924455,0.875,0.21143001,0.991733585
0.7,0.207200403,0.993241612,0.7,0.18469285,0.992424242
0.875,0.2112286,0.991725768,0.875,0.186052367,0.990616622
0.925,0.217119839,0.991492297,0.875,0.196173212,0.991096413
0.85,0.228700906,0.99256993,0.825,0.207905337,0.99207112
0.9,0.232729104,0.992271361,0.75,0.209617321,0.992845218
0.7,0.201107754,0.993038289,0.7,0.186203424,0.992485239
0.875,0.206143001,0.991523371,0.85,0.185800604,0.990870032
0.75,0.196374622,0.992366412,0.75,0.181923464,0.991765029
0.825,0.245015106,0.993263931,0.75,0.215558912,0.993041058
0.925,0.246626385,0.992502533,0.875,0.219335347,0.992029151
0.85,0.205589124,0.991741559,0.8,0.186656596,0.991441562
0.7,0.174572004,0.991988555,0.675,0.160020141,0.991575663
0.775,0.200503525,0.992275106,0.75,0.188922457,0.992067689
0.8,0.225981873,0.992920354,0.725,0.214853978,0.993249534
0.925,0.235951662,0.992165996,0.925,0.214602216,0.991393347
0.925,0.224219537,0.991759465,0.9,0.202467271,0.991126448
0.775,0.230563948,0.993275488,0.75,0.21203424,0.992926197
0.75,0.202064451,0.992579767,0.725,0.186354481,0.992225201
0.8,0.241893253,0.993382961,0.775,0.219083585,0.992925605
0.85,0.242296073,0.992983904,0.825,0.224018127,0.992637216
0.825,0.244360524,0.993246009,0.825,0.216918429,0.992398065
0.9,0.247532729,0.99273021,0.875,0.228096677,0.992332968
0.925,0.228499496,0.991912568,0.925,0.201510574,0.990839317
0.8,0.270996979,0.994089398,0.7,0.233131923,0.993988836
0.825,0.168177241,0.990216425,0.825,0.156445116,0.989490446
0.9,0.227844914,0.992106994,0.875,0.206394763,0.991533624
0.8,0.225931521,0.992918787,0.775,0.203222558,0.992377674
0.675,0.204632427,0.993400147,0.625,0.18796576,0.993347525
0.75,0.217975831,0.993117688,0.7,0.195568983,0.992842536
0.875,0.218126888,0.991985345,0.8,0.202014099,0.992087043
0.875,0.206898288,0.991554054,0.8,0.189274924,0.991558955
0.825,0.203222558,0.991889899,0.775,0.18529708,0.991646456
0.95,0.226485398,0.991622575,0.925,0.205337362,0.991008505
0.9,0.216012085,0.991678225,0.85,0.201107754,0.991559086
0.85,0.244310171,0.993041343,0.85,0.219033233,0.992244526
0.875,0.216314199,0.991918725,0.875,0.198590131,0.99120382
0.825,0.213997986,0.99229512,0.725,0.195468278,0.992585017
0.9,0.2387714,0.992465467,0.875,0.217875126,0.991976158
0.825,0.193001007,0.991464046,0.75,0.181621349,0.991751443
0.9,0.219536757,0.991810737,0.85,0.195971803,0.991339786
0.8,0.220745217,0.992753623,0.775,0.200302115,0.992267398
0.9,0.214652568,0.99162596,0.9,0.192145015,0.990654206
0.725,0.233182276,0.993776824,0.65,0.212386707,0.993873704
0.9,0.227643505,0.992100066,0.9,0.209566969,0.991424488
0.85,0.20407855,0.99168094,0.825,0.179657603,0.990835879
0.625,0.212185297,0.994102383,0.575,0.184239678,0.993753395
0.775,0.232578046,0.993333333,0.75,0.203524673,0.992632613
0.875,0.228046324,0.992331288,0.825,0.208257805,0.992084433
0.875,0.219486405,0.992034593,0.875,0.205186304,0.991484185
0.9,0.271097684,0.993357934,0.825,0.244712991,0.993255671
0.725,0.21470292,0.993244817,0.7,0.196827795,0.992887986
0.95,0.252014099,0.992464803,0.875,0.226233635,0.992270318
0.825,0.220140987,0.992508513,0.8,0.201208459,0.992055611
0.775,0.23408862,0.993376068,0.75,0.215810675,0.99304912
0.8,0.235498489,0.993204502,0.8,0.208106747,0.992316927
0.775,0.217573011,0.992876838,0.725,0.189073515,0.992336152
0.9,0.232024169,0.992248062,0.85,0.209869084,0.991908615
0.875,0.270191339,0.993519719,0.775,0.238016113,0.993484657
0.825,0.224118832,0.9926405,0.75,0.20327291,0.992623555
0.875,0.241943605,0.992768595,0.825,0.21858006,0.992455418
0.775,0.194813696,0.992051282,0.775,0.178801611,0.991345617
0.7,0.203121853,0.993106844,0.65,0.186304129,0.993022008
0.8,0.197482377,0.99190693,0.725,0.180463243,0.991973429
0.8,0.206042296,0.992240543,0.75,0.1806143,0.991705834
0.95,0.222306143,0.991466427,0.9,0.209013092,0.991401958
0.925,0.210070493,0.991209313,0.925,0.193856999,0.990481091
0.8,0.215609265,0.99258229,0.75,0.199446123,0.992483087
0.8,0.245166163,0.99347072,0.75,0.221752266,0.9932341
0.75,0.244864048,0.993868792,0.7,0.211983887,0.99339311
0.825,0.202215509,0.991849839,0.8,0.185649547,0.991395536
0.725,0.215659617,0.993274583,0.7,0.192598187,0.992732935
0.675,0.177190332,0.992385787,0.6,0.166565962,0.992797119
0.575,0.182275932,0.993686522,0.7,0.180513595,0.992250208
0.55,0.181923464,0.99394773,0.55,0.172054381,0.993602792
0.825,0.245065458,0.993265306,0.8,0.213343404,0.992504099
0.725,0.194712991,0.992556468,0.7,0.190634441,0.992658626
0.8,0.201007049,0.992047714,0.8,0.196978852,0.99188641
0.65,0.192497482,0.993244999,0.525,0.180463243,0.994174757
0.5,0.176384693,0.99432302,0.5,0.159818731,0.993738259
0.75,0.174622356,0.991423671,0.775,0.160473313,0.990366687
0.7,0.195871098,0.992853497,0.675,0.189526687,0.992877869
0.8,0.177039275,0.990980834,0.8,0.163595166,0.990246876
0.825,0.195871098,0.99158807,0.7,0.190835851,0.992666317
0.625,0.180110775,0.993059411,0.675,0.179204431,0.992470719
0.675,0.174723061,0.992279096,0.6,0.168479355,0.992878338
0.75,0.159969789,0.990645463,0.7,0.155186304,0.990996785
0.65,0.19652568,0.99338254,0.65,0.191943605,0.993225638
0.725,0.214451158,0.99323694,0.7,0.195317221,0.992833376
0.725,0.206445116,0.992976508,0.75,0.193605237,0.992258065
0.825,0.182829809,0.99099345,0.775,0.17653575,0.99123551
0.9,0.221097684,0.991868082,0.875,0.211883182,0.991751119
0.825,0.186555891,0.99117175,0.775,0.178549849,0.99133352
0.75,0.18141994,0.991742362,0.7,0.166465257,0.99160168
0.65,0.186153072,0.993016385,0.6,0.16898288,0.992899408
0.675,0.19264854,0.992992473,0.7,0.188217523,0.992565056
0.575,0.158056395,0.992726123,0.575,0.150352467,0.992356265
0.85,0.175276939,0.990327169,0.8,0.164350453,0.990291262
0.7,0.183081571,0.992358079,0.625,0.169234642,0.992616657
0.7,0.17713998,0.992103779,0.65,0.168932528,0.992309967
0.75,0.202769386,0.992605373,0.75,0.18469285,0.991887507
0.625,0.175881168,0.99289369,0.625,0.172507553,0.992755723
0.85,0.180866062,0.990623276,0.825,0.168831823,0.990253987
0.8,0.19672709,0.991876111,0.75,0.173967774,0.991391679
0.7,0.205991944,0.993202234,0.7,0.197935549,0.992927507
0.7,0.197784491,0.992922144,0.675,0.18796576,0.992819149
0.625,0.169939577,0.992647059,0.575,0.169335347,0.993207324
0.775,0.16591138,0.990679495,0.75,0.166012085,0.990982867
0.675,0.170191339,0.992075139,0.675,0.160976838,0.99162531
0.725,0.208912387,0.99305888,0.725,0.198136959,0.992684157
0.8,0.21858006,0.992682369,0.725,0.204380665,0.992906067
0.725,0.177442095,0.991837883,0.7,0.171903323,0.991865195
0.575,0.151963746,0.992436698,0.55,0.143756294,0.992353146
0.675,0.174320242,0.992261393,0.675,0.173011078,0.992203292
0.625,0.1918429,0.993481095,0.625,0.183786506,0.993197279
0.925,0.210271903,0.99121766,0.925,0.197482377,0.990654206
0.825,0.199848943,0.991754123,0.75,0.186656596,0.99197217
0.725,0.20755287,0.993013732,0.725,0.202567976,0.99284304
0.7,0.172557905,0.991895803,0.65,0.162134945,0.991990142
0.65,0.212537764,0.993878032,0.7,0.205941591,0.993200583
0.675,0.217019134,0.993774499,0.625,0.199345418,0.9937249
0.8,0.216515609,0.992613112,0.8,0.204934542,0.992198927
0.875,0.219486405,0.992034593,0.825,0.217220544,0.992408558
0.875,0.198992951,0.99122147,0.75,0.186555891,0.991967871
0.725,0.242497482,0.994014448,0.7,0.21878147,0.993597073
0.775,0.143403827,0.989232372,0.725,0.139425982,0.989635454
0.85,0.208862034,0.991869919,0.825,0.194662638,0.991536291
0.775,0.205941591,0.992477554,0.7,0.189828802,0.992627699
0.625,0.174219537,0.992826399,0.5,0.165609265,0.993955878
0.775,0.204128902,0.992411261,0.7,0.188670695,0.992582781
0.725,0.194410876,0.992544987,0.7,0.186052367,0.992479183
0.7,0.183836858,0.992389236,0.65,0.174823766,0.992567181
0.7,0.173011078,0.991916859,0.7,0.169889225,0.991769547
0.9,0.200654582,0.991047003,0.9,0.189073515,0.990503825
0.8,0.192346425,0.991692627,0.825,0.188116818,0.991244362
0.8,0.224823766,0.992884145,0.8,0.195820745,0.991838817
0.775,0.189123867,0.991814101,0.775,0.182930514,0.991539301
0.625,0.186757301,0.993304767,0.65,0.178650554,0.992725238
0.85,0.214803625,0.992093023,0.85,0.209566969,0.991897045
0.65,0.167673716,0.992252682,0.65,0.171097684,0.992406542
0.775,0.192799597,0.991968912,0.775,0.182225579,0.991506849
0.75,0.194662638,0.992299795,0.75,0.187915408,0.992025518
0.675,0.181671702,0.992572215,0.75,0.177794562,0.9915754
0.525,0.205991944,0.994892996,0.525,0.189375629,0.994447382
0.825,0.195015106,0.991551459,0.775,0.19592145,0.992095869
0.7,0.182376636,0.992328767,0.625,0.155639476,0.991976893
0.55,0.171097684,0.993567251,0.5,0.163846928,0.993891265
0.725,0.202416918,0.992837738,0.575,0.175427996,0.993441688
0.85,0.208106747,0.991840653,0.725,0.193856999,0.992523846
0.775,0.194159114,0.992024698,0.775,0.187260826,0.991733333
0.7,0.241742195,0.994201698,0.675,0.220896274,0.993883099
0.65,0.191691843,0.993216801,0.625,0.182829809,0.993161926
0.825,0.212839879,0.992253521,0.825,0.206394763,0.992013553
0.675,0.18408862,0.99266902,0.675,0.182930514,0.992622951
0.7,0.206596173,0.99322198,0.725,0.200654582,0.992775286
0.625,0.197129909,0.993654822,0.65,0.194914401,0.993328201
0.65,0.177844914,0.992692524,0.6,0.156646526,0.992344498
0.825,0.211983887,0.992222484,0.825,0.193353474,0.991479473
0.725,0.232376636,0.993755383,0.75,0.217019134,0.993087558
0.775,0.192598187,0.991960581,0.7,0.181570997,0.992294992
0.725,0.20835851,0.993040557,0.7,0.202567976,0.993088126
0.7,0.169284995,0.991740413,0.775,0.164753273,0.990614593
0.675,0.174169184,0.992254733,0.625,0.175830816,0.992891669
0.6,0.172507553,0.993043478,0.65,0.169486405,0.992334906
0.675,0.176787513,0.99236857,0.7,0.171550856,0.991848617
0.725,0.200755287,0.992778884,0.85,0.194864048,0.991290984
0.85,0.179758308,0.990566038,0.85,0.177391742,0.990441383
0.6,0.186908359,0.993576017,0.55,0.176384693,0.993758865
0.7,0.205135952,0.993174061,0.625,0.201762336,0.993799603
0.7,0.208408862,0.993280538,0.7,0.184793555,0.99242834
0.65,0.164350453,0.992097264,0.725,0.159566969,0.990931832
0.65,0.185448137,0.992990024,0.6,0.179405841,0.993309172
0.55,0.132829809,0.991729323,0.55,0.15367573,0.992843201
0.35,0.119536757,0.994137353,0.4,0.144461229,0.994454073
0.425,0.146626385,0.994195971,0.5,0.160120846,0.99375
0.75,0.221299094,0.993220339,0.7,0.204330312,0.993147332
0.525,0.154833837,0.993217054,0.625,0.175931521,0.992895709
0.625,0.160171198,0.992202121,0.7,0.177744209,0.99213041
0.375,0.150906344,0.99501992,0.45,0.168680765,0.994655582
0.45,0.124572004,0.992776886,0.475,0.128952669,0.992635659
0.7,0.135397784,0.989694516,0.75,0.140382679,0.989354152
0.525,0.156747231,0.993299298,0.5,0.168731118,0.994067042
0.625,0.146022155,0.991452991,0.6,0.150755287,0.992047714
0.6,0.16998993,0.992941176,0.625,0.174219537,0.992826399
0.5,0.144310171,0.993069993,0.525,0.151208459,0.993055556
0.5,0.130161128,0.992322457,0.575,0.149194361,0.992297388
0.625,0.125579053,0.990075427,0.6,0.132225579,0.990943396
0.5,0.154380665,0.993519119,0.6,0.176384693,0.99319535
0.675,0.18121853,0.992553778,0.625,0.183786506,0.993197279
0.6,0.159415911,0.992476489,0.725,0.183232628,0.992093784
0.65,0.148338369,0.991251682,0.675,0.166414904,0.991896759
0.775,0.186304129,0.991691236,0.75,0.196072508,0.99235474
0.675,0.156344411,0.99137931,0.7,0.169687815,0.991759859
0.575,0.150453172,0.992361342,0.6,0.163444109,0.99266055
0.55,0.151409869,0.992736877,0.55,0.150251762,0.992681304
0.475,0.154682779,0.993853122,0.475,0.169536757,0.994388659
0.525,0.123766365,0.991528842,0.525,0.125276939,0.991630132
0.725,0.148388721,0.990255376,0.75,0.143605237,0.989590562
0.525,0.147331319,0.992874109,0.575,0.147482377,0.992208672
0.575,0.148841893,0.992279288,0.625,0.163091641,0.992340686
0.575,0.15448137,0.992559042,0.575,0.152920443,0.99248366
0.45,0.139425982,0.993541442,0.55,0.162990937,0.993249463
0.75,0.147935549,0.989892183,0.775,0.147935549,0.989558774
0.7,0.173564955,0.991942446,0.65,0.167321249,0.992236489
0.625,0.179103726,0.993020659,0.575,0.170493454,0.993253153
0.45,0.152215509,0.994080894,0.55,0.17366566,0.993661769
0.5,0.137613293,0.992735198,0.6,0.159214502,0.992467043
0.625,0.128197382,0.990276157,0.65,0.140080564,0.990740741
0.55,0.134441088,0.991827637,0.675,0.150654582,0.991056641
0.6,0.15835851,0.992426633,0.65,0.177693857,0.992686357
0.6,0.176686808,0.993206906,0.675,0.184743202,0.992694805
0.55,0.145820745,0.992460589,0.65,0.162688822,0.992017194
0.425,0.123111782,0.993095045,0.45,0.124169184,0.992753623
0.525,0.140584089,0.992534661,0.65,0.160221551,0.991895262
0.6,0.14551863,0.991763898,0.575,0.171047331,0.993274854
0.775,0.185196375,0.991641952,0.825,0.194209466,0.99151671
0.625,0.169436052,0.992625369,0.725,0.175579053,0.991751991
0.625,0.174018127,0.992818156,0.6,0.174521652,0.993123209
0.575,0.13081571,0.991224723,0.55,0.13509567,0.991866913
0.625,0.175881168,0.99289369,0.65,0.18449144,0.99295393
0.6,0.182779456,0.993431856,0.575,0.186807654,0.993838736
0.7,0.169939577,0.991771966,0.7,0.193856999,0.992779783
0.625,0.189677744,0.993407173,0.75,0.198237664,0.99243761
0.75,0.163796576,0.990862016,0.7,0.166213494,0.991589066
0.675,0.202567976,0.993333333,0.675,0.209617321,0.993556086
0.575,0.111329305,0.989704566,0.55,0.127995972,0.991419657
0.7,0.183131923,0.992360164,0.725,0.175377644,0.991742597
0.625,0.173564955,0.992799539,0.625,0.176586103,0.992921857
0.425,0.141339376,0.99398017,0.4,0.148086606,0.994589111
0.625,0.176384693,0.992913832,0.625,0.182024169,0.993131868
0.55,0.164300101,0.993302892,0.6,0.167925478,0.992855016
0.525,0.153021148,0.993137255,0.525,0.17286002,0.993920093
0.475,0.132628399,0.992838296,0.625,0.156092649,0.992
0.75,0.160674723,0.990686122,0.6,0.146827795,0.991836735
0.75,0.168026183,0.991089991,0.75,0.166717019,0.991020652
0.725,0.197482377,0.992660086,0.675,0.183937563,0.992663043
0.65,0.150805639,0.991393578,0.675,0.148036254,0.990899899
0.5,0.151510574,0.993397161,0.575,0.166414904,0.993088942
0.675,0.183232628,0.992635025,0.725,0.18408862,0.992130258
0.475,0.134038268,0.992913092,0.55,0.161178248,0.993174061
0.525,0.154984894,0.993223621,0.65,0.153826788,0.991561181
0.55,0.15694864,0.992991399,0.65,0.182779456,0.992888403
0.6,0.139476334,0.991410165,0.65,0.161983887,0.991982732
0.5,0.164048338,0.993898719,0.4,0.16858006,0.995243757
0.6,0.155689829,0.992297818,0.625,0.173564955,0.992799539
0.5,0.145065458,0.993105826,0.55,0.142749245,0.992299615
0.475,0.125025176,0.992406075,0.5,0.148992951,0.993286338
0.65,0.170443102,0.992377602,0.55,0.153726083,0.992845528
0.65,0.185498489,0.992991914,0.55,0.16978852,0.993517973
0.5,0.158559919,0.993688861,0.6,0.169838872,0.992934943
0.575,0.193957704,0.994064516,0.575,0.199144008,0.9942182
0.525,0.160422961,0.993451824,0.55,0.170795569,0.993555946
0.625,0.169284995,0.992618837,0.675,0.175176234,0.992298916
0.45,0.140231621,0.993578309,0.65,0.170191339,0.992366412
0.575,0.162890232,0.992940454,0.65,0.186656596,0.993035092
0.425,0.152467271,0.994417077,0.675,0.183232628,0.992635025
0.45,0.13529708,0.993345656,0.525,0.139879154,0.99249732
0.725,0.173716012,0.991664271,0.75,0.175478348,0.991465149
0.675,0.188318228,0.992832493,0.625,0.195065458,0.9935881
0.7,0.165961732,0.991576414,0.65,0.169738167,0.992346188
0.525,0.174622356,0.993981083,0.575,0.169889225,0.99322932
0.55,0.138066465,0.992040521,0.725,0.141943605,0.989817416
0.55,0.13509567,0.991866913,0.55,0.144561934,0.992395437
0.45,0.13836858,0.993492408,0.6,0.145417925,0.991758242
0.55,0.134944612,0.991857883,0.675,0.159415911,0.991544003
0.75,0.169838872,0.991184249,0.725,0.171047331,0.991535318
0.725,0.137411883,0.989485134,0.775,0.159919436,0.990333645
0.425,0.144108761,0.994095172,0.425,0.156193353,0.994549535
0.525,0.161480363,0.993494424,0.475,0.184138973,0.994831338
0.625,0.164350453,0.992398905,0.575,0.165558912,0.993053458
0.5,0.116968781,0.991463935,0.575,0.147985901,0.992234976
0.525,0.1306143,0.991969407,0.55,0.164048338,0.993292683
0.325,0.075176234,0.991367862,0.35,0.114853978,0.993899782
0.25,0.052416918,0.990485252,0.275,0.103071501,0.994655005
0.25,0.092346425,0.994577007,0.475,0.13816717,0.993123417
0.6,0.169637462,0.992926614,0.6,0.201460222,0.994037267
0.375,0.08856999,0.991544532,0.5,0.142145015,0.992965178
0.375,0.101661631,0.992625369,0.425,0.118277946,0.992814877
0.375,0.08529708,0.991222937,0.375,0.087713998,0.991462721
0.35,0.06082578,0.988543372,0.4,0.086958711,0.990820425
0.55,0.085397784,0.987194412,0.625,0.101258812,0.987721022
0.4,0.086404834,0.990762125,0.525,0.157301108,0.993322734
0.425,0.090533736,0.990633609,0.45,0.125125881,0.99280863
0.525,0.123766365,0.991528842,0.6,0.173564955,0.993085566
0.3,0.073766365,0.991875423,0.475,0.124773414,0.992390869
0.325,0.068328298,0.990510949,0.375,0.082628399,0.990942029
0.55,0.074823766,0.985411141,0.575,0.092900302,0.987687366
0.375,0.08816717,0.991506229,0.45,0.133937563,0.993278566
0.5,0.122406848,0.991840065,0.575,0.140433031,0.991820768
0.475,0.087814703,0.989222915,0.675,0.17326284,0.992214533
0.475,0.087009063,0.989124213,0.5,0.105589124,0.990552669
0.575,0.127089627,0.990969768,0.625,0.158056395,0.992098609
0.45,0.105991944,0.991521432,0.525,0.138670695,0.992432432
0.45,0.096223565,0.99066874,0.425,0.101661631,0.991650295
0.325,0.09632427,0.99325026,0.525,0.117421954,0.991075223
0.3,0.087311178,0.993127148,0.375,0.16898288,0.995550282
0.4,0.069284995,0.988505747,0.525,0.093001007,0.98875803
0.6,0.103524673,0.988461538,0.6,0.121097684,0.990119391
0.375,0.094763343,0.992092778,0.4,0.107905337,0.992589162
0.5,0.100453172,0.990074442,0.55,0.125176234,0.99122807
0.35,0.087865055,0.992040932,0.4,0.09305136,0.991416309
0.3,0.078952669,0.992405063,0.475,0.13001007,0.992695117
0.625,0.097230614,0.987218814,0.725,0.108610272,0.98673376
0.475,0.118731118,0.992006731,0.4,0.130513595,0.993865031
0.475,0.113695871,0.991655687,0.55,0.163997986,0.993290637
0.3,0.084592145,0.992907801,0.4,0.111732125,0.992841163
0.375,0.089325277,0.991615428,0.4,0.096928499,0.991756826
0.425,0.082326284,0.989709443,0.45,0.099345418,0.990959317
0.45,0.077240685,0.988402062,0.55,0.113041289,0.990295545
0.4,0.08897281,0.99102636,0.55,0.133685801,0.991781845
0.5,0.108811682,0.990829895,0.55,0.184239678,0.994023363
0.375,0.094310171,0.992055085,0.575,0.129204431,0.991116261
0.35,0.067623364,0.989683125,0.35,0.084843907,0.991759859
0.475,0.087462236,0.989179954,0.525,0.105135952,0.990042674
0.325,0.082326284,0.99211165,0.525,0.130664653,0.991972477
0.575,0.123564955,0.990714574,0.775,0.186757301,0.99171123
0.45,0.117824773,0.992366412,0.45,0.136203424,0.993389644
0.375,0.117119839,0.993592482,0.475,0.131168177,0.992759146
0.425,0.081067472,0.989551321,0.475,0.104531722,0.990930788
0.475,0.11163142,0.991502683,0.475,0.138217523,0.993125904
0.5,0.125125881,0.992015968,0.5,0.160271903,0.993755854
0.525,0.10694864,0.99020979,0.675,0.175679758,0.992320819
0.325,0.134944612,0.99517267,0.575,0.174471299,0.993405963
0.575,0.102014099,0.988775012,0.6,0.125327291,0.990449662
0.55,0.143806647,0.992355803,0.55,0.164652568,0.993317132
0.375,0.066666667,0.98879761,0.475,0.094310171,0.989957717
0.525,0.133282981,0.992128936,0.525,0.16591138,0.993667069
0.45,0.117019134,0.992314261,0.525,0.149899295,0.99299533
0.25,0.088519637,0.994343891,0.3,0.110171198,0.994545455
0.475,0.123363545,0.992304577,0.625,0.15060423,0.991710875
0.4,0.112084592,0.992863515,0.475,0.123413897,0.992307692
0.375,0.101762336,0.992632613,0.5,0.147683787,0.993227227
0.35,0.076888218,0.99091499,0.475,0.109466264,0.991336069
0.475,0.106042296,0.991058824,0.425,0.100855992,0.991584158
0.55,0.11183283,0.990191708,0.725,0.165055388,0.991230723
0.5,0.140735146,0.992895204,0.5,0.132880161,0.992478375
0.575,0.092296073,0.987607759,0.5,0.103977845,0.990407674
0.425,0.093353474,0.99091395,0.5,0.130261833,0.992328347
0.475,0.144360524,0.993416493,0.65,0.194864048,0.993326489
0.4,0.082678751,0.990349819,0.45,0.140785498,0.993603412
0.425,0.101158107,0.991609082,0.475,0.113393756,0.991633642
0.45,0.10060423,0.991071429,0.55,0.174320242,0.993685419
0.45,0.09305136,0.990353698,0.525,0.124118832,0.991552695
0.375,0.098892246,0.992420414,0.3,0.11163142,0.99461642
0.45,0.08449144,0.989386792,0.5,0.130513595,0.992343032
0.375,0.091691843,0.991830065,0.55,0.104330312,0.989493792
0.325,0.065659617,0.990129081,0.35,0.089828802,0.992213571
0.5,0.125427996,0.992035046,0.425,0.109013092,0.992208983
0.45,0.132527694,0.993207547,0.525,0.160725076,0.993464052
0.375,0.102215509,0.992665037,0.425,0.118731118,0.992842105
0.425,0.11998993,0.992916667,0.5,0.170493454,0.994128009
0.4,0.109617321,0.992704058,0.5,0.16223565,0.993830969
0.425,0.097180262,0.991268618,0.625,0.171903323,0.992730445
0.375,0.077240685,0.990316333,0.5,0.129456193,0.992280973
0.5,0.103977845,0.990407674,0.625,0.178600201,0.99300112
0.35,0.090332326,0.992256637,0.55,0.178449144,0.993830623
0.3,0.065961732,0.990922844,0.4,0.104783484,0.992370052
0.7,0.115055388,0.987894509,0.725,0.170040282,0.991485614
0.525,0.117220544,0.991060026,0.675,0.182527694,0.992606791
0.525,0.112839879,0.99071618,0.625,0.160120846,0.992199688
0.425,0.106495468,0.992026266,0.475,0.155891239,0.993900482
0.425,0.093705942,0.990947817,0.5,0.110322256,0.990954319
0.375,0.074874119,0.990013316,0.475,0.14224572,0.993319269
0.375,0.081117825,0.990774908,0.475,0.108509567,0.99126035
0.25,0.073967774,0.993238675,0.6,0.151913394,0.992107859
0.5,0.115458207,0.991353221,0.65,0.163444109,0.99205379
0.575,0.082779456,0.986202759,0.65,0.125125881,0.98964556
0.2,0.082980866,0.995169082,0.25,0.085146022,0.994121105
0.375,0.097532729,0.992315574,0.4,0.124974824,0.993594876
0.475,0.093504532,0.989872068,0.525,0.121097684,0.991343776
0.375,0.067019134,0.988855869,0.45,0.093001007,0.990348525
0.8,0.206249499,0.996897902,0.75,0.191480144,0.99686756
0.84,0.207501003,0.996762881,0.74,0.188945046,0.996867857
0.81,0.210469314,0.996922025,0.75,0.185302848,0.996763475
0.76,0.232755716,0.997387329,0.71,0.208985158,0.99728188
